지역,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19
전남 무안군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.79830402,90.23189489,85.69083211,85.76061573,85.46496042,85.10319505,85.26502365,85.28913432,85.28043817,85.61854294,85.8434319,86.08813122,86.79703909,86.64604238,86.97892559,86.61500945,85.9038138,85.99924667,85.99556256,85.42729662,85.39485285,87.22586678,87.64707766,88.23287977,88.33961054,88.35662821,87.57516168,87.50864073,88.21596416,88.08566513,88.19278398,88.14395405,88.17649541,88.31171942,88.26464987,88.45069897,88.96841707,88.88513796,89.68975299,90.6381405,91.60665061,92.56663041,93.31809903,94.0968272,94.67066306,95.01192903,96.11417612,97.11120727,97.54582777,98.02482104,98.28606238,98.49775249,98.70599703,98.60705317,98.51400816,98.66215387,98.65814527,98.69884362,98.80713901,98.88557952,99.01186294,99.00360747,99.14292296,99.30167944,99.39563973,99.49905825,99.45419802,99.54259971,99.58176127,99.78434671,100,100.0279405,100.1815643,100.2341665,99.93123187,99.92465524,98.825133,98.35383441,98.23174668,98.14712912,97.94516959,98.06474917,98.21189766,98.33254453,98.33343757,98.2684493,97.94760559,97.28840774,96.88491415,96.50506083,96.22311858,96.1015254,95.82554161,95.50694081,88.4740676
경북,63.90194974,63.81905619,63.53184877,63.63107192,63.80690751,64.0148435,63.98713489,63.92414231,63.83433034,63.87438516,64.17256942,64.33085209,64.42469878,64.40643643,64.39934077,64.47858178,64.7442048,65.20614289,65.83958827,66.47833186,66.90470465,67.17258433,67.3531557,68.07338678,68.80319681,69.14663852,69.3193154,69.66337594,70.42937345,71.17755863,72.10686388,72.59181425,73.13135641,73.33164249,73.79774252,74.31117215,75.0115731,75.46481115,75.81322866,76.18423931,76.60226985,76.78248351,77.03450943,77.28958399,77.37891407,77.42326286,77.41689784,77.44018267,77.3784424,77.36402441,77.45186676,77.46698213,77.46632322,77.66516706,77.58966714,77.56332523,77.5805014,77.54900087,77.52749555,77.37837738,76.90828845,75.85205339,75.37539655,75.08559363,74.80529177,74.78561036,74.66466088,74.60297132,74.52223491,74.63505297,74.8521343,74.88430011,75.0959449,75.18501397,75.18630811,75.22065997,75.20472675,75.15015028,75.10293489,74.8693309,74.67703432,74.50717084,74.52239292,74.6427996,75.13159939,75.39313685,75.87899602,76.12439504,77.10102652,77.99647694,78.12707883,78.70418344,79.1622973,79.75368393,80.61064622,81.44223159,82.6063819,83.32901618,84.43509927,84.69965992,85.39521547,85.85157279,86.29790411,86.70078968,87.08521068,87.71277624,88.35820896,88.81399257,89.29194058,89.77701382,90.36280493,90.79796595,91.39165041,92.03479365,92.84747766,93.57815711,94.75485096,95.28119203,95.90493635,96.82705548,97.57217019,98.42296804,99.97937867,100.9118229,101.5328966,102.0725329,102.4575051,102.7650098,102.9857785,103.2219823,103.5631989,104.0054935,104.4377898,104.8988059,105.3305381,105.7301995,106.2591587,106.7313612,107.0713439,107.5412916,107.7260596,108.0809301,108.5674745,108.7930454,108.8786878,108.692845,108.5086673,108.3196494,107.9634779,107.5995171,107.1008834,106.54703,105.9544663,105.4369274,105.0044562,104.7487602,104.4073486,103.9532958,103.7159414,103.3954618,103.0508702,102.6157484,102.2434536,101.962665,101.5877218,101.2285264,100.8963965,100.4318987,100,99.61096458,99.13841034,98.80462816,98.43981584,97.98578012,97.50828587,97.08465281,96.68522806,96.0700662,95.4644846,94.9385014,94.43121326,93.72707029,93.14897328,92.65444787,92.1723075,91.45076538,90.90952785,90.3935777,89.97168167,89.51476243,89.09851272,88.75881527,86.30506184
경북 포항시,60.37168744,60.18229749,60.16987945,60.21387769,60.29556869,60.30617544,60.35828986,60.43790868,60.45767947,60.52307721,60.73736706,60.87912958,60.83238971,60.91892547,60.97213219,61.18513223,61.45952113,61.85004882,62.59812163,62.8434379,63.21909527,63.46496579,63.59816803,64.28210346,65.100587,65.46235989,65.7689415,66.17367029,67.00869017,67.6319181,69.10171841,69.95204199,70.77330866,71.10845807,71.97171947,72.73209979,73.39385716,74.1824337,74.35822408,74.66555796,75.19829178,75.22141538,75.34884899,75.60356518,75.80735997,75.88001783,75.86727743,75.82734205,75.79931985,75.72279102,75.77053233,75.87644286,75.89453517,75.91501747,75.81449136,75.72132902,75.72493221,75.63970282,75.48475468,75.29850477,74.89567641,73.12954921,72.57383179,72.36623889,72.53645237,72.81729198,72.8172516,73.25520074,73.33290516,73.6605396,74.0686656,74.26958399,74.62921159,74.81991897,74.83967509,74.94459287,75.00843579,75.17954228,75.11208946,74.91016365,74.68392563,74.57163531,74.51669484,74.61352019,74.92524495,75.01891605,75.60348642,75.60381302,76.08348527,76.66104902,76.57900263,76.97762205,77.19225975,77.63049845,78.14355046,78.64016638,79.18870784,79.64290253,80.17579046,80.38498769,80.80821993,81.08867068,81.65026209,82.03305161,82.38601916,83.22718738,83.97308729,84.53662012,85.15964512,85.56075409,86.48678392,86.84780095,87.40000875,88.15993122,88.83686265,89.79435523,90.86356494,91.20279129,91.92970712,92.58958652,92.95284765,93.40794556,95.31735619,96.0527118,96.81613508,97.41658511,97.80303866,98.18892694,98.38529573,98.8171783,99.28373959,99.86927689,100.5162809,101.2616726,101.9130741,102.5574429,103.592687,104.4903661,105.1160549,106.1129087,106.2906473,107.0137545,108.4007493,109.1021627,109.5434168,109.5479413,109.3493045,109.2645558,109.1952451,108.8910856,108.3651622,107.8119438,107.1851962,106.6595521,106.1743713,105.7602787,105.1792701,104.6409725,104.2854687,103.9323381,103.5672275,103.1196698,102.7292253,102.4571257,102.2058472,101.8023307,101.3497371,100.7332391,100,99.31009373,98.86907128,98.44835837,97.88340199,97.42468555,96.81604886,96.19442424,95.5604563,94.72607526,93.92483818,93.11783506,92.7062191,92.02673503,91.56998957,90.86627476,90.09658982,89.0678567,88.31587643,87.7613876,87.42268807,87.03796553,86.6491707,86.4255396,89.7830075
경북 포항시 남구,57.27658999,56.90684139,57.03879374,56.97318331,56.9850062,57.11681088,57.18767996,57.2445555,57.63926211,57.6493596,57.68905124,57.90532669,57.94914782,57.99571881,58.03629334,58.10013934,58.18101007,58.22790865,59.19416522,59.32018542,60.01437153,60.2574031,60.30009319,61.6121841,62.74732874,63.09136171,63.40562555,63.74720725,64.72801919,65.50173257,65.54816466,65.94395453,66.43913159,67.06370489,67.1605415,68.26297048,68.49123633,69.04092449,69.06238782,69.17050506,69.85823718,70.07492637,70.04132087,70.11858944,70.43815159,70.43815159,70.43815159,70.38782496,70.59857556,70.44840752,70.39430758,70.63516987,70.69725697,70.80423636,70.75747153,70.78790719,71.0940414,71.03833359,71.06108546,71.06777143,70.83447996,70.29657271,70.0890047,70.0890047,70.10291417,70.2064641,70.35465038,70.40777332,70.45773639,70.94296055,71.03336147,71.01695374,71.23026031,71.27211597,71.27441329,71.27441329,71.27445293,71.70706007,71.70706007,71.55798245,71.48816183,71.56510627,71.68405591,71.68405591,72.21454399,72.19848122,72.19848122,72.12735258,72.68695813,73.12026941,72.92122313,73.3946416,73.53610622,73.4522851,73.76781769,73.9391681,74.39616379,74.86691115,75.19567437,75.45701814,76.03078921,76.5149736,76.72600573,77.40763747,77.76496549,78.59749484,78.99101102,79.58719372,80.11707803,80.9355582,82.12575791,82.67032266,83.35093017,84.37508404,84.99672767,86.17486265,87.14775562,87.5737946,88.47946727,89.28328981,89.59853234,90.42394181,93.06334089,94.15160673,94.90717715,95.21198062,95.28842477,95.83282939,96.19685614,97.13117517,97.69501067,98.5212921,98.81032125,99.65403919,100.1661211,100.7362154,101.7451071,102.4621822,102.6076405,103.7004144,103.8723295,104.6445218,106.1832741,106.7960496,107.3125669,107.5135798,107.4608347,107.4869277,107.4598537,107.296899,107.1190832,106.8266218,106.3614735,106.0185638,105.554863,105.1452673,104.6012058,104.0682297,103.783471,103.3906862,103.0515625,102.5631142,102.21923,101.9532936,101.6747417,101.365363,100.9721023,100.5918545,100,99.76771435,99.41042467,99.09006552,98.54649568,98.19526574,97.68525537,97.23631929,96.92732687,95.86881684,95.00831648,94.46559874,94.23404763,93.92777714,93.61051715,93.10325717,92.5613115,91.60115822,91.00920766,90.50209883,90.22333004,89.98373732,89.82121656,89.905477,84.10126807
경북 포항시 북구,62.54753579,62.48451209,62.37085666,62.49167978,62.62246143,62.54798364,62.5869651,62.68252681,62.44097527,62.5447695,62.88064275,62.97053453,62.86083025,62.97516027,63.03716783,63.35411868,63.76393936,64.39653572,64.99065571,65.31990411,65.47217428,65.72008873,65.91656658,66.16529532,66.76787484,67.14208827,67.4437454,67.89188634,68.62862173,69.15066692,71.59981659,72.76951434,73.82158854,73.951616,75.36002132,75.87541138,76.84650822,77.80618177,78.09324607,78.54460812,78.96421528,78.84761197,79.09106555,79.47391223,79.59358917,79.71873432,79.69678484,79.66442841,79.46397402,79.44062315,79.56188292,79.57021793,79.55659109,79.51482528,79.37577722,79.1940834,78.98184428,78.87567108,78.59475799,78.27227079,77.75016779,75.13178437,74.33830617,73.9899056,74.26609404,74.66766072,74.56690877,75.26743157,75.36418753,75.58446113,76.21033355,76.56096958,77.02191054,77.31588176,77.34776902,77.52567532,77.63398247,77.62344218,77.50925952,77.27067952,76.93638708,76.6939571,76.51994658,76.68307222,76.84571828,77.01429813,78.00091706,78.05068706,78.47533601,79.15301745,79.15209485,79.4989925,79.76448832,80.56725877,81.21920904,81.94564942,82.55894656,83.00121024,83.69003333,83.85951152,84.16893762,84.29686351,85.11857243,85.27745599,85.62635078,86.47197635,87.47853124,88.01623667,88.70721876,88.8029563,89.53641225,89.76474702,90.22421239,90.79460861,91.51047001,92.31036934,93.44732104,93.72474288,94.32480797,94.88292402,95.27986316,95.47489104,96.8772175,97.37008899,98.13901136,98.94255416,99.5429941,99.81935614,99.90022847,99.98805039,100.3884423,100.8106013,101.7011259,102.3797078,103.1251472,103.8198216,104.8731855,105.8931834,106.8451917,107.7769099,107.9587026,108.6466002,109.9253905,110.6892952,111.0770504,110.9427006,110.6412961,110.4785976,110.3796303,109.9764801,109.2073438,108.4728159,107.7341213,107.0821793,106.5827764,106.1657128,105.5602463,105.0184345,104.616125,104.289232,103.906933,103.4864403,103.0651916,102.789019,102.5557877,102.0900283,101.5982531,100.8261031,100,99.01609293,98.52152279,98.03673404,97.45814823,96.9309568,96.25961324,95.5284459,94.6892166,93.99636808,93.23267683,92.25889255,91.73410212,90.82122941,90.27479685,89.44519292,88.53022714,87.45788801,86.60445723,86.02003679,85.64350222,85.16732016,84.63645248,84.22045382,82.20202962
경북 경주시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.15877275,79.25613537,80.16089474,80.37087189,80.61894801,81.38325569,81.54720471,82.57266051,83.44408195,84.22971071,84.58448613,85.10316451,85.75594627,86.06902037,86.66874456,87.28733566,88.358604,89.48255888,90.89107701,91.04797125,91.84253155,92.86391587,93.67300285,94.83855584,96.40761405,97.6069178,98.89835703,99.80890065,100.3815161,101.2932859,101.9338223,102.2012044,102.9135012,103.6230507,104.0856337,104.5735862,105.0630165,105.4219729,106.1803163,106.8362918,107.3567169,107.9911302,108.1758867,108.5301082,108.9820498,109.5873594,109.4719256,109.2253868,109.002725,108.8442683,108.6287665,108.3884014,107.9796605,107.5743535,107.248338,106.6873853,106.2491178,105.7228346,105.1764353,104.5871675,104.1674124,103.8013889,103.4621249,102.9830891,102.4828625,102.1226853,101.8195832,101.4286778,101.0379477,100.5210424,100,99.69332138,99.35200151,99.03293682,98.43839328,97.02321999,96.04911639,95.46351125,94.74626573,93.21246995,91.51702473,90.70368143,89.51087534,88.55324651,87.41078277,86.64110305,85.79188174,84.84668702,84.26182602,84.04057812,83.47167203,83.06194465,82.80919631,82.39515328,87.09398797
경북 김천시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.92935014,99.80512447,100.4991036,100.6417385,100.9553521,101.2015418,101.3209624,101.4516593,101.4429811,101.5721999,101.6330491,101.6330491,101.7811482,101.7811482,102.0633111,102.1974783,102.151471,102.1169034,102.2068398,102.2411264,102.6178164,103.2332847,104.0215326,104.6851068,105.149568,105.3107504,105.4360343,105.5508775,105.7861612,105.7748096,106.0760474,106.242568,106.2855806,106.3725763,106.29174,106.2412742,106.4204542,106.5486069,106.9402693,106.7620347,106.578532,106.3913211,106.2141088,106.3756057,106.7133427,106.8560729,106.3859043,106.1906436,106.1111373,105.8926097,105.7461492,105.3222585,104.869437,104.2158012,103.6589565,103.3732096,102.9539322,102.7389783,102.6945508,102.475309,102.2329843,101.9406379,101.6211806,101.2367433,100.7531015,100.5727999,100.4693876,100.4343781,100.3415891,100.1792849,100,99.47781788,99.3586824,99.6797691,99.60800293,99.21104616,98.86882983,98.06927767,97.86982939,97.48767277,97.21801584,96.50954692,95.69018403,95.14332191,93.63728392,93.19155279,92.54634125,91.19939691,90.36195877,89.66482685,89.06736245,88.60850281,88.40600994,87.76681213,87.31498794
경북 안동시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.30967536,91.27430309,91.41795165,91.541546,91.75038157,92.23654783,92.62736065,92.99117882,93.0362291,93.3761189,93.53969505,93.62894442,93.47006669,93.42270048,93.94717047,94.37116031,94.47439396,94.46732865,95.91537646,96.55025474,96.56508768,96.65918391,96.82905318,96.93986502,98.97025385,99.49647612,100.0410419,100.3500513,100.9525639,101.1895943,101.3664108,101.7726421,102.0390658,102.2466228,102.4687788,102.7254809,102.7417778,103.0631784,103.1597903,103.3668497,103.5030518,103.4910232,103.4548291,103.319433,103.4582095,103.4224164,103.5958696,103.4634699,103.4652742,103.364731,103.2965562,103.3715844,103.2698901,103.1956825,103.1926946,103.0573408,103.1808817,103.0983228,103.0740321,102.944695,102.8924465,102.7696975,102.7991744,102.8533523,102.7832566,102.6713455,102.1172458,101.5235408,101.0344233,100.190578,100,99.66208104,97.37362991,96.64001047,96.11913441,95.06466819,94.87875256,94.66975055,94.45446494,93.1771832,92.52830599,92.24607598,91.5436894,90.21365298,89.51778618,89.33835836,89.17215641,88.63502897,88.42434312,88.17599891,87.73721529,87.51500423,87.49108117,87.45964394,88.51115162
경북 구미시,65.91832341,65.98782747,65.37068419,65.6421168,66.02551108,66.24811834,66.25557927,66.14469769,66.02428283,66.12927923,66.62220274,66.94135919,67.45176844,67.32163437,67.30098764,67.27898272,67.61792503,68.20267311,68.85038363,69.9355287,70.40222422,70.74903014,70.91056028,71.66163721,72.36404573,72.72430775,72.68901747,73.06300693,73.81874396,74.939775,75.4707661,75.61877537,76.09023204,76.18773466,76.37841117,76.77682357,77.85921705,78.16172819,78.86435314,79.5481767,80.10017967,80.53075202,81.05634016,81.51630111,81.50712333,81.55026133,81.54034508,81.65881388,81.45608576,81.66960561,81.714583,81.57844148,81.54141396,82.0416349,81.8359099,81.71161123,81.24829884,81.07147986,81.04281473,80.76215719,79.92965813,79.16723109,78.49552108,77.99181272,77.13232078,76.71474088,76.29899215,75.65940763,75.33787808,75.25211859,75.39408417,75.22192771,75.27814417,75.3123645,75.31844189,75.26838162,75.171853,74.86719323,74.82312051,74.62232376,74.37608711,74.06285457,74.14716831,74.37251058,75.18636118,75.56164816,75.81648451,76.30657232,77.77415098,79.30339227,79.9309642,80.57586856,81.13505729,81.64581369,82.80366425,83.96885748,85.43849071,86.36042096,88.29610594,88.60440751,89.82740213,91.00357746,91.44363811,91.6456136,92.55874045,92.65249019,93.58300754,93.70221157,93.97302418,94.46702135,95.12102172,96.12313595,96.9752538,97.643458,99.05222947,100.2230762,101.8776516,102.5976174,103.3880545,104.8999888,106.0629714,107.2707113,108.9838257,109.6021245,110.0332928,110.5280044,110.8490129,110.9780128,111.0503158,111.0612916,111.1319262,111.1768358,111.3075398,111.4838006,111.8527698,111.9906116,112.0517329,112.2948074,112.4203629,112.5097179,112.569626,112.7059547,112.5361816,112.267075,112.0671057,111.4828583,111.0831751,110.7392409,110.1116962,109.5001742,108.7583828,107.9525021,107.0454457,106.3787326,105.8940629,105.8032958,105.5694435,105.1516249,104.912688,104.4657612,104.1616496,103.6527569,103.3273703,103.0478086,102.3929934,101.7223722,101.2990156,100.6747448,100,99.40178549,98.88298026,98.53065948,98.05313688,97.75912052,97.22287104,96.9317299,96.50836369,96.17734228,95.73627657,95.35010145,95.00069554,94.39030224,93.95924643,93.54673322,93.16526492,92.68116065,92.25777126,91.57499762,91.11029419,90.56820924,89.86011422,89.05808401,98.4175464
경북 영주시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.29480098,91.29480098,91.32903937,91.34451763,91.77961389,91.77961389,91.91250312,92.24993262,92.76130798,93.23572938,93.7780526,93.89624718,94.26545913,94.5126158,95.17831746,95.69371209,96.2428792,96.23914032,97.0274647,97.58852761,97.93475447,98.41420362,99.05285211,99.36869325,100.5032859,101.1034392,101.4748824,101.7924264,101.7890005,101.8797073,102.108359,102.2522998,102.2635673,102.5877613,102.7394562,102.9729087,103.587581,104.1252616,104.6822744,104.7480758,105.1517629,105.2204521,105.2584384,105.3726989,105.4990614,105.5915013,105.7177922,105.6051937,105.7114836,105.6992461,105.655404,105.6277971,105.5123813,105.3165653,105.243786,105.2228437,105.1560636,104.8745103,104.2956804,102.9843999,102.7679012,102.659983,102.3066372,102.1868279,102.2850111,101.9917354,101.8557951,101.6490175,101.0684442,100.4340217,100,99.72166302,99.39243358,99.29728125,99.21618488,99.03935586,99.29243192,99.23488436,99.08412785,99.37675788,99.72421263,99.82197139,99.98740784,100.0605161,100.0162035,99.88621784,99.88108905,99.67418723,99.54816646,99.18892618,98.98303188,98.83680927,98.82068881,98.56072973,89.45265404
경북 영천시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.34652712,89.46963859,90.02783202,90.20243295,90.82978648,91.00666273,91.41476257,92.17587391,92.20109092,92.3144447,92.96255025,94.11855896,94.17583574,94.63295351,94.86302519,94.31718547,94.56014808,94.15903794,94.48998781,95.47477712,96.10496714,96.57089863,97.01927626,98.0304351,98.38795527,98.56790816,99.07166119,99.07687001,99.34499751,99.13387368,98.85874239,98.71939307,98.99876142,99.60388599,100.3666126,101.1833267,101.9591775,102.2120078,102.4927703,102.9998515,103.4317453,103.902616,105.0978418,106.2437102,106.9034762,107.5333706,108.0088464,108.210144,108.0786703,107.7485459,107.4867798,107.0665496,106.8077243,106.768837,106.7096933,106.4887383,106.3681865,105.994242,105.484393,104.6214609,104.2782055,103.8063159,103.2473713,102.736879,102.2505768,101.9422173,101.7250537,101.4866135,101.0877329,100.4190019,100,100,99.57614313,99.26278935,98.95385235,98.68583995,98.2605602,97.95998293,97.44880682,96.89868008,96.84178507,96.6895562,96.54456712,96.42742402,96.51135882,96.46953966,95.75761149,94.21832731,92.86555348,92.26642081,91.13363714,90.64538493,90.05346553,89.81566848,101.1469988
경북 상주시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.65879987,90.65879987,91.53585938,92.57815044,93.27743888,93.44218012,93.53053225,93.73701419,93.99125305,94.37091469,94.70020709,94.93970236,95.59549387,95.59549387,96.07202502,96.80686019,97.26455755,97.8891032,97.77586873,97.84825045,98.00241291,98.01544946,98.41098126,99.05868888,99.6115523,100.0267826,99.89886231,99.76368856,99.80606924,99.78083284,99.66408427,99.63806668,99.56023693,99.51422468,99.55604416,99.57157382,99.57157382,99.61026515,99.6190032,99.70173812,99.70173812,99.67227083,99.67227083,99.69488197,99.45082222,99.3844532,99.26704549,99.15777622,99.0463181,98.95073464,98.93436845,98.93595475,98.95648,98.95766847,98.95847488,98.95837003,98.83484022,98.93510304,98.73211098,98.7455387,98.72356296,98.61975163,98.60783494,98.60275907,98.85090088,98.90154408,99.09540788,99.29447021,99.34903423,99.66934458,100,100.2332923,101.1361396,101.6738688,102.1888674,102.3008417,102.4672406,102.7796258,103.0376838,103.1465267,103.1435719,103.2247961,103.3481367,103.3989563,103.3694823,103.5481396,103.5521161,102.9080255,102.3881783,101.8542678,101.5200266,101.4067212,101.3350242,101.2074861,96.5571232
경북 문경시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.95016801,82.45953029,83.27577946,83.27577946,84.63189774,85.08722209,85.08722209,85.10398597,85.36152546,85.36152546,85.38093429,85.3555857,85.49704899,85.67062836,85.30110735,85.38767445,85.46647949,85.46647949,85.80727432,85.82646146,85.89890088,86.21396516,86.80108099,86.94795211,87.37544995,88.50432628,89.06379726,89.11156014,89.27455354,89.16361577,89.4642271,89.69538418,89.73416891,90.20249199,90.5753859,90.86467541,90.90953837,91.18231446,91.35048661,91.79386782,92.06687593,92.62857096,92.91868925,93.36663202,94.10240743,94.32212824,94.77684511,94.92791191,95.26491611,95.17683371,95.57135516,96.10522884,96.05686227,96.31919709,96.6178053,96.87256594,96.94696836,97.03061301,97.06813961,97.09338937,97.09753125,97.09284796,97.15302399,97.27288514,97.85096351,97.90915672,98.04316748,98.41471523,98.74918265,98.86227279,100,100.0212825,100.0701426,99.95080163,99.8044368,99.76447142,99.51424532,99.92573027,99.95524871,99.73514221,99.47825943,99.18148856,98.86836942,98.61564087,98.41076328,98.12844909,97.92076334,97.63284941,97.3831146,96.81491553,96.82420157,96.8252343,96.82441441,96.70709995,91.97445089
