지역,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
서울 강북지역 도심권 종로구,71.23368544,70.62353635,71.51423868,71.62011113,70.90592811,71.06339846,70.95381853,72.14435834,72.14902023,71.51895693,71.5256612,71.43220909,70.91672761,70.74268118,70.527966,70.91710532,71.01747428,70.48677166,70.62134157,70.68302377,71.44786108,71.67467435,73.11018312,73.1994851,73.09973722,73.27830661,73.37668978,73.59873141,75.56139667,76.32339203,76.83438787,76.92072754,76.86640188,77.01881666,77.18230954,78.25356588,79.35435786,79.92360535,80.27869745,80.57682077,80.80573644,80.92253694,80.94970534,81.60450465,81.66790435,81.82309782,81.88259243,82.0359275,82.06266636,82.45350787,83.09487803,83.22140834,84.65591505,86.10249157,86.69867128,86.8351369,87.15337909,87.29008531,87.70148301,88.86661732,89.09035459,88.92923586,88.96399092,88.91881212,88.97814601,89.30735679,89.32789947,89.68982359,90.1774881,90.73556144,91.74892714,92.31730763,92.29207604,92.31158718,92.66761833,92.70305169,92.87384004,92.85736609,92.84290285,92.76734254,92.69395635,92.61909303,92.71712519,92.77824017,92.78616376,92.81538407,93.103233,93.15427171,93.29907238,93.38892296,94.09120443,94.17986096,94.15419027,94.31455077,94.35454065,94.35652157,94.78280836,94.85901966,94.85901966,94.85901966,94.85901966,94.84607861,94.80853978,94.80630549,94.74672953,94.5605343,94.54501917,94.40590214,94.39130969,94.26519083,94.26519083,94.26519083,94.24379337,94.35219788,94.3415555,94.06938392,93.92526118,93.75562531,93.68411003,93.84293998,93.87943765,93.8949677,93.90465341,94.00230736,94.00554354,94.01814917,94.0119455,93.98971533,93.9962579,93.99255081,94.11291812,94.12865593,94.12517235,94.1196773,94.17622177,94.20205457,94.33218606,94.54182056,94.73322236,95.16264511,95.43660724,95.53276562,95.64775257,95.81611696,96.08604908,96.13464112,96.20286871,96.21001702,96.2151584,96.24276804,96.31108955,96.47223548,96.63552736,96.82891066,97.0183234,97.22242829,97.39508143,97.5473517,97.66118266,97.7507196,97.88747634,98.0884388,98.26863615,98.59078883,98.94105098,99.27870378,99.48546929,99.69718396,100,100.3514228,100.6862073,101.246321,101.6880556,102.0935467,102.4363287,102.8188806,103.3331908,103.8712376,104.5970124,105.2230652,105.6802466,106.2220559,106.1806209,106.170139,106.1601285,106.1429665,106.1229199,106.1139634,106.1437682,106.2421081
서울 강북지역 도심권 중구,70.99682649,70.52650102,71.00441923,71.16278084,71.39782323,71.21860252,71.27557703,71.11115174,70.9677004,70.94530285,70.72915995,70.68180513,70.70465909,70.70465909,70.9458635,71.13312911,71.31286393,71.52117696,71.60031852,71.61563534,72.37850811,72.52406415,72.71186586,72.96801275,72.85479914,72.76471794,73.06896415,73.32916557,73.97947992,74.50329396,74.73064588,75.2811002,75.52270146,75.49878657,75.89635051,77.20028318,78.48028993,80.36416872,81.29628696,83.26369113,83.63319783,84.03686145,84.31232697,84.70062665,85.05901862,85.11867391,85.92055559,86.64726248,87.45625416,87.94694854,88.45794954,89.13897764,89.62389652,90.3312595,91.16487068,91.59470108,91.73072625,91.88339625,92.14924049,92.41613298,92.18492736,91.97394833,91.78522469,92.07216974,92.30376702,92.38100682,92.67590132,92.95894236,93.44462291,93.54266463,94.01469908,94.22058245,94.48061711,94.51383898,94.58243275,94.77794638,95.2166743,95.47524357,95.40255135,95.34205384,95.38054299,95.46454177,95.46839376,95.48375013,95.49553586,95.83413524,95.85087728,96.04450882,96.10301643,96.11203714,96.2905124,96.2937939,96.33379371,96.48250581,96.60740557,96.63643247,96.62272078,96.55519283,96.55519283,96.53381389,95.57506158,95.53386754,95.28933585,94.5240815,94.18624203,93.82732968,93.03492347,92.8210433,92.61568041,92.296542,92.14524184,92.16898021,91.87714569,91.99955803,92.19495161,92.20693063,91.73363481,91.35388091,91.42201211,91.58994082,91.73390167,91.86335002,91.90177812,91.97561198,92.15332853,92.13225785,92.15022597,92.23096816,92.30323898,92.41792792,92.4952228,92.67830485,92.87983494,92.95312918,93.1016825,93.30287897,93.63857314,93.9261957,94.11836253,94.35431434,94.46303932,94.63341505,94.93225825,95.26017306,95.4669443,95.66067245,95.7235757,95.77820374,95.81597532,95.87859345,95.95088476,96.05390909,96.16660666,96.34275635,96.50445969,96.68688494,96.91969112,97.06768904,97.12871242,97.19547246,97.33457673,97.52708673,97.75883867,98.14659078,98.58725475,99.01613712,99.29371113,99.59649332,100,100.4341586,100.8630501,101.7739024,102.6070329,103.1169431,103.6085067,104.1343401,104.7050323,105.6564788,106.7636542,107.4860295,107.9654222,108.394114,108.3514893,108.2289516,108.080606,108.0024399,107.9309179,107.9280452,107.9955936,108.1719695
서울 강북지역 도심권 용산구,51.08032229,50.53943327,50.70547846,51.07258059,51.84252472,52.61654716,52.86106095,53.4342953,54.04507501,53.470089,53.38289919,53.41536352,53.36316014,52.92239526,53.08042281,53.36561797,53.93543772,55.16659873,56.34662266,57.18042851,58.44438119,58.4934054,58.49625606,58.43560519,58.35604945,58.42706544,58.76140942,59.23717665,59.85157851,63.758468,64.61840355,66.49125845,66.88427979,67.66059663,72.88479302,74.12087134,76.12621673,79.23987645,81.69453939,83.4052429,84.18828923,85.17733687,86.9810817,89.26364391,89.79867239,90.00754435,92.59155722,93.9095908,94.83623824,95.33545861,96.72871564,98.00238658,99.12361736,100.0290998,100.5384274,102.300362,103.0130934,103.150431,103.2864479,103.3810419,101.4023298,100.1530879,99.66946956,99.45826361,98.98766295,100.9103234,100.9761395,101.0905884,101.3936366,101.938587,102.3591921,102.5161273,102.6475263,102.7267579,102.7371395,102.773992,102.8081697,102.8517467,102.749104,102.2827479,102.1576783,101.1521456,100.8159164,100.6858091,100.2630964,100.1108595,100.1430069,100.2689864,100.3869206,100.3111186,100.2637349,100.1960449,100.0000116,99.93047766,99.66368299,99.51438234,99.37256269,98.72960623,98.72960623,98.67261718,98.47373011,98.38076245,98.37165008,98.288425,98.16767942,97.77694204,97.48299438,96.94103362,96.3983857,96.32687192,96.16700294,96.02502675,95.8446841,95.1893002,94.93062463,94.49597332,94.30677666,94.02038757,93.78898597,93.61514695,93.5166973,93.41255394,93.23773485,92.99406636,92.88878649,92.85743433,92.81600216,92.76208096,92.71643304,92.66094228,92.67266303,92.83619959,92.93013706,92.87917667,92.87491917,92.93883671,93.03369679,93.16566626,93.34612772,93.60205072,93.83300131,94.05188073,94.16071585,94.39597509,94.61473209,94.71002844,94.77317041,94.79730706,94.83904745,94.94237887,95.05278307,95.24241728,95.50127309,95.76979874,96.04030015,96.29751747,96.52596713,96.68840932,96.81178311,96.92012617,97.14811861,97.48198805,97.84873508,98.44709775,98.94188832,99.3942834,99.55583438,99.7104789,100,100.3534592,101.2885514,103.1099907,104.1133749,104.5647669,104.9719825,105.317697,105.8493963,107.196035,108.4238739,109.2083004,109.580729,109.7611836,109.6517294,109.5261514,109.4378006,109.3431969,109.3055861,109.2962007,109.4393575,109.624485
서울 강북지역 동북권,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96.19537273,96.1603061,95.92257271,95.42134948,95.00688007,94.63223733,94.28882991,93.95821025,93.69904881,93.4227755,92.95257366,92.4733507,91.99947548,91.58170298,91.44030734,91.34273899,91.43365144,91.25940902,90.86598912,90.38764997,90.18955028,90.49433794,90.54740454,90.64359976,90.9266265,91.20725847,91.45117591,91.55333072,91.51454136,91.46881783,91.37457597,91.36525027,91.50309081,91.66402077,91.75788876,91.8028492,91.84609914,92.02506728,92.35535819,92.78724325,93.11322867,93.50076142,93.87671208,94.28545956,94.78111441,95.32254069,95.83741816,96.1473231,96.19564221,96.23204709,96.25795262,96.31341485,96.37377707,96.47978319,96.61285019,96.79883951,96.97385678,97.28686158,97.63039966,97.74552442,97.75994988,97.76122547,97.80280149,97.94278091,98.21700303,98.68432424,99.15265464,99.47507493,99.56111899,99.74240251,100,100.3940423,100.8176145,101.3334305,101.7887611,102.0141809,102.2230758,102.5120543,102.836666,103.348319,104.4723416,105.0502143,105.4383726,105.5775847,105.4804554,105.4102703,105.2562538,105.1137539,105.0238384,104.9802264,105.0273553,105.1793741
서울 강북지역 동북권 성동구,69.81499049,69.73027691,69.79559925,70.22212839,70.91982359,71.37076082,71.698141,71.92012063,71.87060717,71.94870981,72.03436664,72.03500562,72.08678068,72.0339639,71.91055576,72.08590007,72.2686017,72.77383457,73.31811736,73.60528266,75.72986132,76.59484125,76.66853386,76.91603842,77.29624817,77.52693728,77.80509741,78.41692829,79.18370387,79.8889043,81.08501569,81.81383201,82.3567083,82.85977997,82.9723962,84.30799122,87.11436493,89.38916189,90.6558773,91.6264046,92.04917378,92.31200111,92.36277251,92.53593719,92.71925134,92.85638678,93.05268935,93.20359921,93.38376571,93.87124835,94.45254333,94.57529992,95.34371264,95.98101533,96.53532271,96.73675854,97.07840373,97.1145029,97.30334063,97.26772489,96.98086921,95.8300267,95.60340216,95.44778254,95.41342104,95.55276444,95.61687088,95.7107949,95.71605283,95.74440196,95.93245287,96.03212747,96.04310738,95.99160968,96.00278089,96.07581249,96.07823946,96.06391005,95.88535778,95.82027133,95.55095757,95.41024886,95.36617975,95.15357449,94.97992671,94.95448092,94.93413139,94.99368064,95.37566479,95.40656493,95.53948372,95.57062798,95.45414241,95.38888894,95.28158858,95.30607424,95.31707261,95.27484574,95.08873133,94.99419417,94.64174742,94.11795788,93.90395641,93.73655092,93.64153568,92.96799691,92.40408749,91.89509517,91.24909285,90.60448641,90.22173726,89.67701158,89.2372115,88.77605387,89.22203798,89.374102,89.17283738,88.8050984,88.54131271,88.78273112,88.84696703,88.95017161,89.33295463,89.65713421,89.9454569,90.09312145,90.03393519,90.00776059,89.89182005,89.83018264,89.8698039,89.93072218,89.96148668,89.9729763,89.98593175,90.27488385,90.66913035,91.15079394,91.51598302,91.94584084,92.43373028,93.09270409,93.59649523,94.2745256,94.81436492,95.1129211,95.12661406,95.16065124,95.20100358,95.27370068,95.33464297,95.41432539,95.44869593,95.65002937,95.84330211,96.22110963,96.56484533,96.66377309,96.64889534,96.62605364,96.66282325,96.96036128,97.4592642,98.28834234,98.99092738,99.38334141,99.24907352,99.36114953,100,101.291147,102.5422879,104.096236,105.0098625,105.2110658,105.1760026,105.3661957,105.8479109,106.6714571,108.1961219,108.6664323,109.1125524,109.3187405,109.2553697,109.180748,108.9338634,108.5926156,108.1102837,107.8943254,107.9997744,108.2429982
서울 강북지역 동북권 광진구,63.30123363,63.122405,63.12515441,63.1806052,63.10210298,63.31242077,63.05136519,62.86874083,62.77307349,62.66666384,62.49616818,62.50699523,62.38853745,62.27681241,62.14050144,62.24834901,62.41375188,62.67770873,63.03332725,63.09531093,63.37011977,63.55706706,63.62847009,63.59216116,63.5300839,63.60911175,63.74745105,64.04133017,64.21483642,64.63832549,65.18686335,65.57640658,65.83104848,66.17326399,66.65537111,67.84004555,70.9739753,73.12152529,74.39870452,74.83144571,75.12195572,75.27737648,75.26896264,75.19806474,75.27662003,75.55428129,76.01272498,76.68125316,76.95597969,77.22100518,77.6854895,78.01819758,78.6313072,79.74387975,83.59378109,84.35094537,84.77340277,85.10060407,87.84204823,87.79036154,87.42324724,86.1653145,85.83308703,85.76222072,85.7591903,85.69586137,85.72860638,85.74506972,87.16451699,87.90840996,88.59151451,89.13235489,89.74002368,90.04388731,90.1135063,90.4692098,90.57659251,90.84711148,90.86535148,90.82079392,90.82748333,90.76911449,90.79768286,90.75545034,90.72869512,90.90012314,91.28022029,91.76570254,92.78384853,93.04739294,92.98743329,93.35905932,93.50740518,95.98771369,96.25622618,96.47021863,96.33450427,96.20598836,96.07975826,96.07975826,96.07805164,95.89177959,95.67803099,95.4852225,95.30581658,95.18212543,95.01648108,94.91455441,94.20044873,93.64138054,92.92032694,92.67059613,92.86599744,93.32402442,93.66042087,92.58827683,91.32623568,90.2165153,89.31435953,89.64446952,89.76817525,90.11282653,90.67285069,91.41657447,91.50717978,91.5086714,91.42466255,91.28453732,91.1816476,91.10727945,91.18062454,91.33125401,91.4604529,91.53030471,91.61906985,91.78130754,92.26325427,92.78285075,93.08069947,93.40602853,93.67604858,94.14874965,94.56894154,95.23853327,95.74905318,96.16082942,96.17073843,96.18699146,96.18190739,96.21242412,96.24203833,96.30133794,96.41587935,96.53776569,96.64208499,96.89054703,97.18680449,97.36939237,97.38731046,97.39033616,97.44258352,97.54755245,97.83533523,98.29152775,98.67412727,99.05317905,99.25748293,99.59267262,100,100.8730328,101.7995282,102.6538105,103.3032743,103.6393389,103.8886886,103.9294003,103.9974384,104.1491093,104.7424957,105.0596678,105.4403342,105.6168344,105.6530321,105.6279614,105.5990888,105.5894483,105.5811469,105.5698453,105.6654111,105.8510103
서울 강북지역 동북권 동대문구,68.32470961,67.79361527,67.40691361,67.4827233,67.70391208,67.83679816,67.79278872,67.16216881,66.92781683,66.86813047,66.63732524,66.50610797,66.32240878,65.86569522,65.67637686,66.02602923,66.26321315,66.04494346,66.13933243,65.89330708,66.06213112,65.99802803,66.44873058,66.46391389,66.41934856,66.43450132,66.49004762,66.42088435,66.52426057,66.69676239,66.81247548,66.93029942,67.05125735,67.40506197,67.7209026,68.41983041,70.4805555,71.93905976,73.65689824,75.30915258,75.52149961,76.24215099,76.58628221,77.41236702,78.23864277,78.9340836,79.42702661,79.88870112,81.07002323,81.27908971,82.13274979,82.65801515,84.2101998,86.42038089,87.49992354,89.38966338,90.37714639,90.64951601,91.61817779,91.70777884,91.42736198,91.28570205,90.82712099,90.67438727,91.14359278,91.47706945,91.51140613,91.86701652,91.95043319,92.00117791,92.72686715,93.08036562,93.0791705,93.09326665,93.16814657,93.26682971,93.36901806,94.20200722,94.16480944,94.28943104,94.14650509,94.08693944,94.06084529,94.04836105,93.99808946,94.01337428,93.9955598,94.06498082,94.35295242,94.53352866,94.75911808,94.74259402,94.75144134,95.58838994,95.53904271,95.55373013,95.44291153,95.4314511,95.15319677,95.13900231,95.10846676,94.74670017,94.29323831,94.1105101,93.98429662,93.77815079,93.53976234,93.08335238,92.63599747,92.0502315,91.50153101,91.10209811,90.88747213,90.59098289,90.83843813,90.75602088,90.31066665,89.95490392,89.76127736,89.90921657,89.8921894,89.89405923,90.28994641,90.572185,90.69252256,90.68933466,90.66892947,90.60581234,90.56916396,90.52875039,90.68610557,90.77983579,90.83872217,90.84451525,90.89561539,91.05752383,91.49454072,91.83032994,92.20108565,92.68370324,93.24943027,93.70107132,94.45511599,95.2540773,95.84012573,96.25728439,96.26563527,96.33162221,96.36392968,96.44872094,96.53286347,96.60769184,96.73551702,96.90588696,97.0440883,97.41029734,97.65902887,97.72878661,97.73246528,97.73462632,97.76535222,97.97511413,98.37135308,98.81275785,99.14286675,99.39813373,99.60820567,99.79459589,100,100.2160469,100.5399938,100.9718619,101.3757989,101.76113,102.1023787,102.5857235,103.1188042,103.9106748,105.0273836,105.646505,106.1019212,106.2230887,106.1230183,106.0686474,105.8314963,105.764986,105.7186577,105.6949066,105.7027346,105.8590133
서울 강북지역 동북권 중랑구,63.08546828,62.5125503,62.30264815,62.53387048,62.715714,62.71569396,62.3189114,61.80256095,61.49270966,60.83892051,60.65562451,60.46837087,60.31620772,60.10881842,59.84768164,59.7991495,59.88819264,59.91276127,59.89659744,59.77107348,59.6721585,59.47149711,59.53665347,59.51681207,59.59128776,59.5264637,59.96810156,60.14546524,60.46579883,60.92391677,61.38977307,61.47744704,61.496903,61.55854341,61.83177341,62.67635443,65.38036965,66.68771771,69.36845424,70.07421018,71.1422639,72.82749455,73.77558516,74.80261999,75.79772113,75.96695493,76.99480532,77.75711673,78.01335772,79.06079851,79.72995249,79.93977943,83.09146264,85.41003333,88.97630062,91.01697878,92.59568186,93.14247169,94.42001644,95.04422323,94.85962506,94.69338893,94.39504827,94.2858256,94.19085728,94.09447686,94.02852081,93.99447635,94.05075531,94.48005365,95.6289933,96.19736739,96.10351446,96.35351267,96.35911553,96.43941528,96.45564075,96.36147596,96.28954944,96.32395472,96.25284404,96.1581429,96.1506743,96.14347482,96.18886794,96.24502972,96.28131223,96.36970122,96.43496459,96.67452835,96.64218863,96.73869068,96.71157165,96.83799909,96.79782781,96.79968919,96.78110463,96.71248397,96.68445369,96.76040163,96.90578764,96.20203469,95.78498224,95.36277004,95.07513911,94.98457885,94.88457424,94.91263987,94.4802046,94.16872825,93.48364028,93.08756788,93.58208942,93.60443072,93.7326916,93.7827318,93.5262384,93.44150883,93.75917251,94.22719333,94.35081095,94.31104388,94.41303849,94.43657324,94.60362848,94.68718966,94.64636244,94.62974319,94.56400702,94.53488387,94.58909255,94.69064754,94.82621631,94.89190577,94.93844472,95.01335667,95.10786067,95.17637581,95.28608949,95.41018409,95.63609594,95.84768078,96.13286676,96.55115069,97.06910425,97.37734736,97.49816343,97.53853096,97.5688503,97.60502724,97.69243836,97.76815862,97.80198689,97.90873198,97.97082927,98.14811489,98.36789422,98.40536742,98.39895592,98.41042345,98.44229466,98.58808396,98.82550209,99.07492715,99.33712235,99.58195996,99.68331334,99.82217483,100,100.2273074,100.5482239,100.8095387,101.0900742,101.2748067,101.4830437,101.9352182,102.393636,102.7003067,103.5161632,103.9256395,104.2346866,104.390369,104.3665038,104.3534671,104.3208106,104.3116705,104.2968325,104.2893702,104.283969,104.3713087
서울 강북지역 동북권 성북구,63.38200984,63.20610504,63.01978375,63.15333542,63.16905137,63.18312484,63.16869769,63.096686,63.15205329,63.0017127,63.17073528,62.86375254,62.51663011,62.33618056,62.30743738,62.36881618,62.48634688,62.4929747,62.53271455,62.46123142,62.75114292,63.11488411,63.57167829,63.48476595,63.47829913,63.58693748,63.85762281,64.10198012,64.46127373,64.78733338,65.11843555,65.28334375,65.97284912,66.10728422,66.78878981,67.53911524,70.05787739,72.88866534,74.48494869,75.22820904,76.45036288,77.0488495,77.33839553,77.57307744,78.29320884,78.49485271,79.10729665,79.78084774,82.94625989,83.75742864,85.41034802,86.73137079,88.882277,90.58304851,91.85397149,94.67638022,96.23923268,96.67988031,97.03817307,97.04511332,96.70775216,96.19854849,95.39677294,95.48043424,95.94796111,95.48801019,95.4619997,95.57785657,96.01665834,96.25576282,97.23651967,97.88373156,97.77367587,97.72279321,97.79442416,97.85693062,97.96736038,97.88035618,97.39230152,97.15277145,96.88741664,96.48048756,96.2161551,96.14566965,96.08892033,96.08459493,96.11705877,96.22960464,96.26455487,96.28276949,96.37106057,96.30838309,96.18830036,96.14704011,96.21864609,96.36995755,96.31466338,96.1636612,96.1667316,96.09102768,95.63177832,95.38385424,95.26877658,95.1570176,94.98345148,94.74807531,94.65450317,94.58118017,94.50365921,94.44158719,94.41019688,94.15309296,93.76943861,93.46492466,93.24002878,93.00861091,92.78244362,92.59237607,92.54791005,92.58001988,92.65100914,92.74076679,92.79169663,92.83657997,92.97185999,93.05364851,93.01707943,92.9856913,92.93444042,92.99699315,93.16940063,93.28422115,93.32280573,93.38149749,93.41593312,93.504094,93.61177,93.83051278,94.09376301,94.46643131,94.70598252,94.93520938,95.25912449,95.66715223,96.10487749,96.32856356,96.37898574,96.38163809,96.4123873,96.42731084,96.50697558,96.67845322,96.84944407,97.07473296,97.29683602,97.55611948,97.78086453,97.96655538,98.08321861,98.1040234,98.17114544,98.26856794,98.2928003,98.44404607,98.71256205,99.04474074,99.36755666,99.70630662,100,100.3854291,100.7075044,101.4002649,102.2865377,102.7346303,103.28997,103.7937293,104.2338287,104.874256,106.0444743,106.6866507,107.1497055,107.4562011,107.4429263,107.418055,107.4122441,107.2761034,107.2092596,107.1727239,107.1898656,107.3758771
서울 강북지역 동북권 강북구,60.53656777,60.23525282,60.09237052,60.04825311,60.15664347,60.13012343,60.21483073,60.67175129,60.61338316,60.53264292,60.38202376,60.29979318,60.30575748,60.25738553,60.13768398,60.20128244,60.15624447,60.20963478,59.97056307,60.36437679,60.35867684,60.92839749,61.01177905,61.49108293,61.58093447,61.6017997,61.57763721,61.42881938,61.43869136,61.47901662,61.64700363,62.00980496,62.03265539,62.24722258,63.14020814,63.67211041,65.20293173,67.67338642,68.63913772,69.34081298,70.40776857,70.85785003,71.40229061,71.94848224,72.83829349,73.18018864,74.94171673,76.75173309,79.53963105,80.69189137,81.96154483,82.89511756,84.18997888,87.73752327,89.0707029,94.05616893,94.97089071,95.73290931,96.52687883,96.86056764,96.07080687,95.26152638,95.07311263,94.92308778,94.725154,94.58650498,94.62387013,94.93830249,94.9352937,96.61260851,97.90559678,99.01382723,99.07218633,99.07494374,100.54824,100.9938691,101.3921776,101.0826315,100.9325128,100.8628067,100.2160624,99.74219041,99.18759279,99.07674016,99.00180274,98.94375256,98.94006365,99.02409855,99.08336088,100.3775359,100.4027164,100.3870489,100.2756582,100.2048325,100.1778336,100.0954686,99.90163765,99.80086177,99.78833634,99.76936252,99.32777968,98.48692157,98.35233105,98.62847194,98.55007044,98.38388191,98.09713823,98.34158595,98.19670675,97.34142333,97.00223812,96.72398399,96.36704031,96.13278398,96.20699531,96.04699729,95.76541321,95.40902997,95.23689176,95.35274297,95.33570914,95.33215223,95.38664414,95.46942394,95.49879024,95.49617484,95.40251843,95.35120642,95.25090246,95.22349773,95.25145052,95.32030131,95.34015754,95.33976365,95.34178494,95.38678712,95.46870313,95.54004657,95.68801361,95.83059472,96.04727029,96.19333197,96.55045932,97.02997684,97.42055294,97.67683399,97.7139123,97.7225965,97.72338821,97.76888616,97.80452103,97.91732259,98.10033477,98.24982038,98.39353682,98.55367043,98.80820058,98.83416602,98.83416602,98.82042252,98.83067803,98.8636451,98.98545601,99.21242781,99.34379592,99.49056883,99.60988085,99.7801697,100,100.2914052,100.5473123,100.7749721,100.9730472,101.1571467,101.4174155,101.7654797,102.145912,102.6555078,103.6540657,104.2896658,104.754781,104.9900491,104.9819209,104.9607454,104.8682705,104.8583734,104.8427354,104.8420913,104.8718987,105.0260146
