,구분,죄종,발생검거,건수,date
3535,광진,강간,검거,226.0,2011-01-01
3536,광진,절도,발생,2418.0,2011-01-01
3537,광진,절도,검거,1065.0,2011-01-01
3538,광진,폭력,발생,2867.0,2011-01-01
3539,광진,폭력,검거,2301.0,2011-01-01
3540,서부,살인,발생,4.0,2011-01-01
3541,서부,살인,검거,4.0,2011-01-01
3542,서부,강도,발생,7.0,2011-01-01
3543,서부,강도,검거,17.0,2011-01-01
3544,서부,강간,발생,71.0,2011-01-01
3545,서부,강간,검거,75.0,2011-01-01
3546,서부,절도,발생,909.0,2011-01-01
3547,서부,절도,검거,376.0,2011-01-01
3548,서부,폭력,발생,1353.0,2011-01-01
3549,서부,폭력,검거,1086.0,2011-01-01
3550,강북,살인,발생,7.0,2011-01-01
3551,강북,살인,검거,6.0,2011-01-01
3552,강북,강도,발생,30.0,2011-01-01
3553,강북,강도,검거,18.0,2011-01-01
3554,강북,강간,발생,168.0,2011-01-01
3555,강북,강간,검거,128.0,2011-01-01
3556,강북,절도,발생,1522.0,2011-01-01
3557,강북,절도,검거,543.0,2011-01-01
3558,강북,폭력,발생,2689.0,2011-01-01
3559,강북,폭력,검거,2293.0,2011-01-01
3560,금천,살인,발생,14.0,2011-01-01
3561,금천,살인,검거,14.0,2011-01-01
3562,금천,강도,발생,30.0,2011-01-01
3563,금천,강도,검거,24.0,2011-01-01
3564,금천,강간,발생,107.0,2011-01-01
3565,금천,강간,검거,89.0,2011-01-01
3566,금천,절도,발생,1527.0,2011-01-01
3567,금천,절도,검거,753.0,2011-01-01
3568,금천,폭력,발생,2399.0,2011-01-01
3569,금천,폭력,검거,1960.0,2011-01-01
3570,중랑,살인,발생,10.0,2011-01-01
3571,중랑,살인,검거,10.0,2011-01-01
3572,중랑,강도,발생,46.0,2011-01-01
3573,중랑,강도,검거,55.0,2011-01-01
3574,중랑,강간,발생,204.0,2011-01-01
3575,중랑,강간,검거,186.0,2011-01-01
3576,중랑,절도,발생,1898.0,2011-01-01
3577,중랑,절도,검거,778.0,2011-01-01
3578,중랑,폭력,발생,3771.0,2011-01-01
3579,중랑,폭력,검거,3246.0,2011-01-01
3580,강남,살인,발생,15.0,2011-01-01
3581,강남,살인,검거,14.0,2011-01-01
3582,강남,강도,발생,47.0,2011-01-01
3583,강남,강도,검거,25.0,2011-01-01
3584,강남,강간,발생,282.0,2011-01-01
3585,강남,강간,검거,174.0,2011-01-01
3586,강남,절도,발생,2442.0,2011-01-01
3587,강남,절도,검거,711.0,2011-01-01
3588,강남,폭력,발생,3195.0,2011-01-01
3589,강남,폭력,검거,2747.0,2011-01-01
3590,관악,살인,발생,19.0,2011-01-01
3591,관악,살인,검거,17.0,2011-01-01
3592,관악,강도,발생,54.0,2011-01-01
3593,관악,강도,검거,36.0,2011-01-01
3594,관악,강간,발생,361.0,2011-01-01
3595,관악,강간,검거,222.0,2011-01-01
3596,관악,절도,발생,2694.0,2011-01-01
3597,관악,절도,검거,775.0,2011-01-01
3598,관악,폭력,발생,3826.0,2011-01-01
3599,관악,폭력,검거,3119.0,2011-01-01
3600,강서,살인,발생,18.0,2011-01-01
3601,강서,살인,검거,20.0,2011-01-01
3602,강서,강도,발생,45.0,2011-01-01
3603,강서,강도,검거,43.0,2011-01-01
3604,강서,강간,발생,215.0,2011-01-01
3605,강서,강간,검거,182.0,2011-01-01
3606,강서,절도,발생,2776.0,2011-01-01
3607,강서,절도,검거,861.0,2011-01-01
3608,강서,폭력,발생,3346.0,2011-01-01
3609,강서,폭력,검거,2748.0,2011-01-01
3610,강동,살인,발생,7.0,2011-01-01
3611,강동,살인,검거,6.0,2011-01-01
3612,강동,강도,발생,36.0,2011-01-01
3613,강동,강도,검거,31.0,2011-01-01
3614,강동,강간,발생,191.0,2011-01-01
3615,강동,강간,검거,142.0,2011-01-01
3616,강동,절도,발생,2426.0,2011-01-01
3617,강동,절도,검거,1011.0,2011-01-01
3618,강동,폭력,발생,3065.0,2011-01-01
3619,강동,폭력,검거,2532.0,2011-01-01
3620,종암,살인,발생,4.0,2011-01-01
3621,종암,살인,검거,4.0,2011-01-01
3622,종암,강도,발생,17.0,2011-01-01
3623,종암,강도,검거,15.0,2011-01-01
3624,종암,강간,발생,75.0,2011-01-01
3625,종암,강간,검거,65.0,2011-01-01
3626,종암,절도,발생,971.0,2011-01-01
3627,종암,절도,검거,382.0,2011-01-01
3628,종암,폭력,발생,1055.0,2011-01-01
3629,종암,폭력,검거,886.0,2011-01-01
3630,구로,살인,발생,12.0,2011-01-01
3631,구로,살인,검거,10.0,2011-01-01
3632,구로,강도,발생,39.0,2011-01-01
3633,구로,강도,검거,24.0,2011-01-01
3634,구로,강간,발생,326.0,2011-01-01
3635,구로,강간,검거,150.0,2011-01-01
3636,구로,절도,발생,2014.0,2011-01-01
3637,구로,절도,검거,984.0,2011-01-01
3638,구로,폭력,발생,3327.0,2011-01-01
3639,구로,폭력,검거,2804.0,2011-01-01
3640,서초,살인,발생,7.0,2011-01-01
3641,서초,살인,검거,4.0,2011-01-01
3642,서초,강도,발생,28.0,2011-01-01
3643,서초,강도,검거,15.0,2011-01-01
3644,서초,강간,발생,283.0,2011-01-01
3645,서초,강간,검거,147.0,2011-01-01
3646,서초,절도,발생,1733.0,2011-01-01
3647,서초,절도,검거,741.0,2011-01-01
3648,서초,폭력,발생,1866.0,2011-01-01
3649,서초,폭력,검거,1576.0,2011-01-01
3650,양천,살인,발생,4.0,2011-01-01
3651,양천,살인,검거,4.0,2011-01-01
3652,양천,강도,발생,29.0,2011-01-01
3653,양천,강도,검거,25.0,2011-01-01
3654,양천,강간,발생,131.0,2011-01-01
3655,양천,강간,검거,89.0,2011-01-01
3656,양천,절도,발생,2016.0,2011-01-01
3657,양천,절도,검거,698.0,2011-01-01
3658,양천,폭력,발생,2627.0,2011-01-01
3659,양천,폭력,검거,2062.0,2011-01-01
3660,송파,살인,발생,6.0,2011-01-01
3661,송파,살인,검거,5.0,2011-01-01
3662,송파,강도,발생,54.0,2011-01-01
3663,송파,강도,검거,38.0,2011-01-01
3664,송파,강간,발생,292.0,2011-01-01
3665,송파,강간,검거,209.0,2011-01-01
3666,송파,절도,발생,4004.0,2011-01-01
3667,송파,절도,검거,845.0,2011-01-01
3668,송파,폭력,발생,3735.0,2011-01-01
3669,송파,폭력,검거,2915.0,2011-01-01
3670,노원,살인,발생,8.0,2011-01-01
3671,노원,살인,검거,8.0,2011-01-01
3672,노원,강도,발생,25.0,2011-01-01
3673,노원,강도,검거,18.0,2011-01-01
3674,노원,강간,발생,169.0,2011-01-01
3675,노원,강간,검거,138.0,2011-01-01
3676,노원,절도,발생,1723.0,2011-01-01
3677,노원,절도,검거,890.0,2011-01-01
3678,노원,폭력,발생,2594.0,2011-01-01
3679,노원,폭력,검거,2234.0,2011-01-01
3680,방배,살인,발생,2.0,2011-01-01
3681,방배,살인,검거,2.0,2011-01-01
3682,방배,강도,발생,11.0,2011-01-01
3683,방배,강도,검거,7.0,2011-01-01
3684,방배,강간,발생,40.0,2011-01-01
3685,방배,강간,검거,35.0,2011-01-01
3686,방배,절도,발생,565.0,2011-01-01
3687,방배,절도,검거,234.0,2011-01-01
3688,방배,폭력,발생,643.0,2011-01-01
3689,방배,폭력,검거,562.0,2011-01-01
3690,은평,살인,발생,10.0,2011-01-01
3691,은평,살인,검거,8.0,2011-01-01
3692,은평,강도,발생,21.0,2011-01-01
3693,은평,강도,검거,13.0,2011-01-01
3694,은평,강간,발생,82.0,2011-01-01
3695,은평,강간,검거,73.0,2011-01-01
3696,은평,절도,발생,1072.0,2011-01-01
3697,은평,절도,검거,431.0,2011-01-01
3698,은평,폭력,발생,1617.0,2011-01-01
3699,은평,폭력,검거,1339.0,2011-01-01
3700,도봉,살인,발생,10.0,2011-01-01
3701,도봉,살인,검거,10.0,2011-01-01
3702,도봉,강도,발생,29.0,2011-01-01
3703,도봉,강도,검거,30.0,2011-01-01
3704,도봉,강간,발생,100.0,2011-01-01
3705,도봉,강간,검거,99.0,2011-01-01
3706,도봉,절도,발생,1418.0,2011-01-01
3707,도봉,절도,검거,375.0,2011-01-01
3708,도봉,폭력,발생,1700.0,2011-01-01
3709,도봉,폭력,검거,1440.0,2011-01-01
3710,수서,살인,발생,8.0,2011-01-01
3711,수서,살인,검거,5.0,2011-01-01
3712,수서,강도,발생,26.0,2011-01-01
3713,수서,강도,검거,30.0,2011-01-01
3714,수서,강간,발생,159.0,2011-01-01
3715,수서,강간,검거,109.0,2011-01-01
3716,수서,절도,발생,1780.0,2011-01-01
3717,수서,절도,검거,422.0,2011-01-01
3718,수서,폭력,발생,2000.0,2011-01-01
3719,수서,폭력,검거,1516.0,2011-01-01
3720,중부,살인,발생,4.0,2012-01-01
3721,중부,살인,검거,5.0,2012-01-01
3722,중부,강도,발생,9.0,2012-01-01
3723,중부,강도,검거,8.0,2012-01-01
3724,중부,강간,발생,100.0,2012-01-01
3725,중부,강간,검거,73.0,2012-01-01
3726,중부,절도,발생,1497.0,2012-01-01
3727,중부,절도,검거,421.0,2012-01-01
3728,중부,폭력,발생,1580.0,2012-01-01
3729,중부,폭력,검거,1361.0,2012-01-01
3730,종로,살인,발생,2.0,2012-01-01
3731,종로,살인,검거,1.0,2012-01-01
3732,종로,강도,발생,5.0,2012-01-01
3733,종로,강도,검거,3.0,2012-01-01
3734,종로,강간,발생,93.0,2012-01-01
3735,종로,강간,검거,77.0,2012-01-01
3736,종로,절도,발생,1036.0,2012-01-01
3737,종로,절도,검거,344.0,2012-01-01
3738,종로,폭력,발생,1279.0,2012-01-01
3739,종로,폭력,검거,1079.0,2012-01-01
3740,남대문,살인,발생,1.0,2012-01-01
3741,남대문,살인,검거,1.0,2012-01-01
3742,남대문,강도,발생,5.0,2012-01-01
3743,남대문,강도,검거,4.0,2012-01-01
3744,남대문,강간,발생,68.0,2012-01-01
3745,남대문,강간,검거,60.0,2012-01-01
3746,남대문,절도,발생,892.0,2012-01-01
3747,남대문,절도,검거,353.0,2012-01-01
3748,남대문,폭력,발생,1116.0,2012-01-01
3749,남대문,폭력,검거,984.0,2012-01-01
3750,서대문,살인,발생,7.0,2012-01-01
3751,서대문,살인,검거,8.0,2012-01-01
3752,서대문,강도,발생,15.0,2012-01-01
3753,서대문,강도,검거,18.0,2012-01-01
3754,서대문,강간,발생,191.0,2012-01-01
3755,서대문,강간,검거,173.0,2012-01-01
3756,서대문,절도,발생,2039.0,2012-01-01
3757,서대문,절도,검거,777.0,2012-01-01
3758,서대문,폭력,발생,2120.0,2012-01-01
3759,서대문,폭력,검거,1715.0,2012-01-01
3760,혜화,살인,발생,2.0,2012-01-01
3761,혜화,살인,검거,2.0,2012-01-01
3762,혜화,강도,발생,10.0,2012-01-01
3763,혜화,강도,검거,12.0,2012-01-01
3764,혜화,강간,발생,70.0,2012-01-01
3765,혜화,강간,검거,51.0,2012-01-01
3766,혜화,절도,발생,1264.0,2012-01-01
3767,혜화,절도,검거,610.0,2012-01-01
3768,혜화,폭력,발생,1342.0,2012-01-01
3769,혜화,폭력,검거,1164.0,2012-01-01
3770,용산,살인,발생,7.0,2012-01-01
3771,용산,살인,검거,8.0,2012-01-01
3772,용산,강도,발생,32.0,2012-01-01
3773,용산,강도,검거,27.0,2012-01-01
3774,용산,강간,발생,165.0,2012-01-01
3775,용산,강간,검거,143.0,2012-01-01
3776,용산,절도,발생,1517.0,2012-01-01
3777,용산,절도,검거,602.0,2012-01-01
3778,용산,폭력,발생,2268.0,2012-01-01
3779,용산,폭력,검거,1894.0,2012-01-01
3780,성북,살인,발생,5.0,2012-01-01
3781,성북,살인,검거,4.0,2012-01-01
3782,성북,강도,발생,8.0,2012-01-01
3783,성북,강도,검거,4.0,2012-01-01
3784,성북,강간,발생,105.0,2012-01-01
3785,성북,강간,검거,82.0,2012-01-01
3786,성북,절도,발생,1226.0,2012-01-01
3787,성북,절도,검거,364.0,2012-01-01
3788,성북,폭력,발생,1270.0,2012-01-01
3789,성북,폭력,검거,1056.0,2012-01-01
3790,동대문,살인,발생,11.0,2012-01-01
3791,동대문,살인,검거,10.0,2012-01-01
3792,동대문,강도,발생,26.0,2012-01-01
3793,동대문,강도,검거,15.0,2012-01-01
3794,동대문,강간,발생,166.0,2012-01-01
3795,동대문,강간,검거,125.0,2012-01-01
3796,동대문,절도,발생,2200.0,2012-01-01
3797,동대문,절도,검거,553.0,2012-01-01
3798,동대문,폭력,발생,2779.0,2012-01-01
3799,동대문,폭력,검거,2354.0,2012-01-01
3800,마포,살인,발생,4.0,2012-01-01
3801,마포,살인,검거,4.0,2012-01-01
3802,마포,강도,발생,16.0,2012-01-01
3803,마포,강도,검거,12.0,2012-01-01
3804,마포,강간,발생,224.0,2012-01-01
3805,마포,강간,검거,161.0,2012-01-01
3806,마포,절도,발생,2911.0,2012-01-01
3807,마포,절도,검거,633.0,2012-01-01
3808,마포,폭력,발생,2957.0,2012-01-01
3809,마포,폭력,검거,2359.0,2012-01-01
3810,영등포,살인,발생,18.0,2012-01-01
3811,영등포,살인,검거,18.0,2012-01-01
3812,영등포,강도,발생,27.0,2012-01-01
3813,영등포,강도,검거,19.0,2012-01-01
3814,영등포,강간,발생,237.0,2012-01-01
3815,영등포,강간,검거,199.0,2012-01-01
3816,영등포,절도,발생,3052.0,2012-01-01
3817,영등포,절도,검거,776.0,2012-01-01
3818,영등포,폭력,발생,4049.0,2012-01-01
3819,영등포,폭력,검거,3358.0,2012-01-01
3820,성동,살인,발생,3.0,2012-01-01
3821,성동,살인,검거,3.0,2012-01-01
3822,성동,강도,발생,11.0,2012-01-01
3823,성동,강도,검거,11.0,2012-01-01
3824,성동,강간,발생,114.0,2012-01-01
3825,성동,강간,검거,84.0,2012-01-01
3826,성동,절도,발생,1743.0,2012-01-01
3827,성동,절도,검거,545.0,2012-01-01
3828,성동,폭력,발생,1715.0,2012-01-01
3829,성동,폭력,검거,1401.0,2012-01-01
3830,동작,살인,발생,2.0,2012-01-01
3831,동작,살인,검거,2.0,2012-01-01
3832,동작,강도,발생,15.0,2012-01-01
3833,동작,강도,검거,5.0,2012-01-01
3834,동작,강간,발생,170.0,2012-01-01
3835,동작,강간,검거,112.0,2012-01-01
3836,동작,절도,발생,2012.0,2012-01-01
3837,동작,절도,검거,470.0,2012-01-01
3838,동작,폭력,발생,1915.0,2012-01-01
3839,동작,폭력,검거,1582.0,2012-01-01
3840,광진,살인,발생,6.0,2012-01-01
3841,광진,살인,검거,7.0,2012-01-01
3842,광진,강도,발생,27.0,2012-01-01
3843,광진,강도,검거,28.0,2012-01-01
3844,광진,강간,발생,246.0,2012-01-01
3845,광진,강간,검거,198.0,2012-01-01
3846,광진,절도,발생,2904.0,2012-01-01
3847,광진,절도,검거,1258.0,2012-01-01
3848,광진,폭력,발생,3038.0,2012-01-01
3849,광진,폭력,검거,2442.0,2012-01-01
3850,서부,살인,발생,3.0,2012-01-01
3851,서부,살인,검거,3.0,2012-01-01
3852,서부,강도,발생,7.0,2012-01-01
3853,서부,강도,검거,6.0,2012-01-01
3854,서부,강간,발생,76.0,2012-01-01
3855,서부,강간,검거,71.0,2012-01-01
3856,서부,절도,발생,954.0,2012-01-01
3857,서부,절도,검거,376.0,2012-01-01
3858,서부,폭력,발생,1246.0,2012-01-01
3859,서부,폭력,검거,1050.0,2012-01-01
3860,강북,살인,발생,3.0,2012-01-01
3861,강북,살인,검거,3.0,2012-01-01
3862,강북,강도,발생,23.0,2012-01-01
3863,강북,강도,검거,23.0,2012-01-01
3864,강북,강간,발생,153.0,2012-01-01
3865,강북,강간,검거,126.0,2012-01-01
3866,강북,절도,발생,1362.0,2012-01-01
3867,강북,절도,검거,497.0,2012-01-01
3868,강북,폭력,발생,2727.0,2012-01-01
3869,강북,폭력,검거,2413.0,2012-01-01
3870,금천,살인,발생,8.0,2012-01-01
3871,금천,살인,검거,7.0,2012-01-01
3872,금천,강도,발생,26.0,2012-01-01
3873,금천,강도,검거,23.0,2012-01-01
3874,금천,강간,발생,127.0,2012-01-01
3875,금천,강간,검거,122.0,2012-01-01
3876,금천,절도,발생,1656.0,2012-01-01
3877,금천,절도,검거,702.0,2012-01-01
3878,금천,폭력,발생,2293.0,2012-01-01
3879,금천,폭력,검거,1928.0,2012-01-01
3880,중랑,살인,발생,9.0,2012-01-01
3881,중랑,살인,검거,9.0,2012-01-01
3882,중랑,강도,발생,32.0,2012-01-01
3883,중랑,강도,검거,29.0,2012-01-01
3884,중랑,강간,발생,185.0,2012-01-01
3885,중랑,강간,검거,144.0,2012-01-01
3886,중랑,절도,발생,2169.0,2012-01-01
3887,중랑,절도,검거,705.0,2012-01-01
3888,중랑,폭력,발생,3483.0,2012-01-01
3889,중랑,폭력,검거,2936.0,2012-01-01
3890,강남,살인,발생,6.0,2012-01-01
3891,강남,살인,검거,4.0,2012-01-01
3892,강남,강도,발생,27.0,2012-01-01
3893,강남,강도,검거,18.0,2012-01-01
3894,강남,강간,발생,255.0,2012-01-01
3895,강남,강간,검거,164.0,2012-01-01
3896,강남,절도,발생,2845.0,2012-01-01
3897,강남,절도,검거,793.0,2012-01-01
3898,강남,폭력,발생,3128.0,2012-01-01
3899,강남,폭력,검거,2572.0,2012-01-01
3900,관악,살인,발생,7.0,2012-01-01
3901,관악,살인,검거,7.0,2012-01-01
3902,관악,강도,발생,43.0,2012-01-01
3903,관악,강도,검거,28.0,2012-01-01
3904,관악,강간,발생,355.0,2012-01-01
3905,관악,강간,검거,237.0,2012-01-01
3906,관악,절도,발생,3067.0,2012-01-01
3907,관악,절도,검거,854.0,2012-01-01
3908,관악,폭력,발생,3420.0,2012-01-01
3909,관악,폭력,검거,2757.0,2012-01-01
3910,강서,살인,발생,15.0,2012-01-01
3911,강서,살인,검거,14.0,2012-01-01
3912,강서,강도,발생,35.0,2012-01-01
3913,강서,강도,검거,32.0,2012-01-01
3914,강서,강간,발생,207.0,2012-01-01
3915,강서,강간,검거,159.0,2012-01-01
3916,강서,절도,발생,2825.0,2012-01-01
3917,강서,절도,검거,1022.0,2012-01-01
3918,강서,폭력,발생,3056.0,2012-01-01
3919,강서,폭력,검거,2472.0,2012-01-01
3920,강동,살인,발생,5.0,2012-01-01
3921,강동,살인,검거,4.0,2012-01-01
3922,강동,강도,발생,21.0,2012-01-01
3923,강동,강도,검거,19.0,2012-01-01
3924,강동,강간,발생,181.0,2012-01-01
3925,강동,강간,검거,135.0,2012-01-01
3926,강동,절도,발생,2531.0,2012-01-01
3927,강동,절도,검거,758.0,2012-01-01
3928,강동,폭력,발생,2871.0,2012-01-01
3929,강동,폭력,검거,2363.0,2012-01-01
3930,종암,살인,발생,4.0,2012-01-01
3931,종암,살인,검거,4.0,2012-01-01
3932,종암,강도,발생,10.0,2012-01-01
3933,종암,강도,검거,7.0,2012-01-01
3934,종암,강간,발생,56.0,2012-01-01
3935,종암,강간,검거,46.0,2012-01-01
3936,종암,절도,발생,976.0,2012-01-01
3937,종암,절도,검거,375.0,2012-01-01
3938,종암,폭력,발생,1005.0,2012-01-01
3939,종암,폭력,검거,864.0,2012-01-01
3940,구로,살인,발생,9.0,2012-01-01
3941,구로,살인,검거,9.0,2012-01-01
3942,구로,강도,발생,25.0,2012-01-01
3943,구로,강도,검거,16.0,2012-01-01
3944,구로,강간,발생,236.0,2012-01-01
3945,구로,강간,검거,120.0,2012-01-01
3946,구로,절도,발생,2620.0,2012-01-01
3947,구로,절도,검거,680.0,2012-01-01
3948,구로,폭력,발생,3239.0,2012-01-01
3949,구로,폭력,검거,2606.0,2012-01-01
3950,서초,살인,발생,4.0,2012-01-01
3951,서초,살인,검거,5.0,2012-01-01
3952,서초,강도,발생,8.0,2012-01-01
3953,서초,강도,검거,7.0,2012-01-01
3954,서초,강간,발생,212.0,2012-01-01
3955,서초,강간,검거,156.0,2012-01-01
3956,서초,절도,발생,2015.0,2012-01-01
3957,서초,절도,검거,615.0,2012-01-01
3958,서초,폭력,발생,1979.0,2012-01-01
3959,서초,폭력,검거,1636.0,2012-01-01
3960,양천,살인,발생,5.0,2012-01-01
3961,양천,살인,검거,4.0,2012-01-01
3962,양천,강도,발생,16.0,2012-01-01
3963,양천,강도,검거,11.0,2012-01-01
3964,양천,강간,발생,127.0,2012-01-01
3965,양천,강간,검거,84.0,2012-01-01
3966,양천,절도,발생,1996.0,2012-01-01
3967,양천,절도,검거,621.0,2012-01-01
3968,양천,폭력,발생,2372.0,2012-01-01
3969,양천,폭력,검거,1963.0,2012-01-01
3970,송파,살인,발생,11.0,2012-01-01
3971,송파,살인,검거,10.0,2012-01-01
3972,송파,강도,발생,25.0,2012-01-01
3973,송파,강도,검거,16.0,2012-01-01
3974,송파,강간,발생,260.0,2012-01-01
3975,송파,강간,검거,196.0,2012-01-01
3976,송파,절도,발생,4035.0,2012-01-01
3977,송파,절도,검거,901.0,2012-01-01
3978,송파,폭력,발생,3463.0,2012-01-01
3979,송파,폭력,검거,2718.0,2012-01-01
3980,노원,살인,발생,2.0,2012-01-01
3981,노원,살인,검거,2.0,2012-01-01
3982,노원,강도,발생,12.0,2012-01-01
3983,노원,강도,검거,9.0,2012-01-01
3984,노원,강간,발생,166.0,2012-01-01
3985,노원,강간,검거,131.0,2012-01-01
3986,노원,절도,발생,2292.0,2012-01-01
3987,노원,절도,검거,643.0,2012-01-01
3988,노원,폭력,발생,2783.0,2012-01-01
3989,노원,폭력,검거,2320.0,2012-01-01
3990,방배,살인,발생,0.0,2012-01-01
3991,방배,살인,검거,0.0,2012-01-01
3992,방배,강도,발생,4.0,2012-01-01
